item,ds,y
22961,2011-10-28,36
22961,2011-10-30,5
22961,2011-10-31,129
22961,2011-11-01,108
22961,2011-11-02,29
22961,2011-11-03,30
22961,2011-11-04,26
22961,2011-11-06,38
22961,2011-11-07,97
22961,2011-11-08,40
22961,2011-11-09,26
22961,2011-11-10,79
22961,2011-11-11,8
22961,2011-11-13,39
22961,2011-11-14,149
22961,2011-11-15,23
22961,2011-11-16,38
22961,2011-11-17,103
22961,2011-11-18,38
22961,2011-11-20,4
22961,2011-11-21,200
22961,2011-11-22,17
22961,2011-11-23,163
22961,2011-11-24,91
22961,2011-11-25,35
22961,2011-11-27,10
22961,2011-11-28,52
22961,2011-11-29,60
22961,2011-11-30,72
22961,2011-12-01,33
22961,2011-12-02,48
22961,2011-12-04,4
22961,2011-12-05,102
22961,2011-12-06,36
22961,2011-12-07,699
22961,2011-12-08,81
22961,2011-12-09,13
23084,2011-05-10,2
23084,2011-05-11,209
23084,2011-05-12,101
23084,2011-05-13,28
23084,2011-05-15,4
23084,2011-05-16,37
23084,2011-05-17,79
23084,2011-05-18,50
23084,2011-05-19,48
23084,2011-05-20,12
23084,2011-05-22,30
23084,2011-05-23,8
23084,2011-05-24,60
23084,2011-05-25,80
23084,2011-05-26,263
23084,2011-05-27,33
23084,2011-05-29,10
23084,2011-05-31,77
23084,2011-06-01,40
23084,2011-06-02,17
23084,2011-06-03,1
23084,2011-06-06,2
23084,2011-06-08,10
23084,2011-06-09,170
23084,2011-06-10,15
23084,2011-06-12,2
23084,2011-06-13,62
23084,2011-06-14,3
23084,2011-06-15,390
23084,2011-06-16,38
23084,2011-06-17,78
23084,2011-06-19,71
23084,2011-06-20,101
23084,2011-06-21,31
23084,2011-06-22,375
23084,2011-06-23,27
23084,2011-06-24,84
23084,2011-06-26,33
23084,2011-06-27,15
23084,2011-06-28,2
23084,2011-06-29,49
23084,2011-06-30,97
23084,2011-07-01,8
23084,2011-07-03,3
23084,2011-07-04,84
23084,2011-07-05,13
23084,2011-07-06,25
23084,2011-07-07,2
23084,2011-07-08,2
23084,2011-07-10,14
23084,2011-07-11,2
23084,2011-07-12,2
23084,2011-07-13,120
23084,2011-07-14,3
23084,2011-07-15,1
23084,2011-07-21,2
23084,2011-07-22,24
23084,2011-07-26,1
23084,2011-07-27,9
23084,2011-07-28,2
23084,2011-07-29,1
23084,2011-08-01,2
23084,2011-08-02,1
23084,2011-08-04,3
23084,2011-08-09,1
23084,2011-08-10,2
23084,2011-08-11,7
23084,2011-08-15,20
23084,2011-08-17,1
23084,2011-08-24,7
23084,2011-08-25,2
23084,2011-08-26,880
23084,2011-08-28,279
23084,2011-08-30,273
23084,2011-08-31,789
23084,2011-09-01,78
23084,2011-09-02,21
23084,2011-09-05,2
23084,2011-09-07,6
23084,2011-09-09,2
23084,2011-09-12,8
23084,2011-09-13,349
23084,2011-09-15,5
23084,2011-09-16,3
23084,2011-09-19,110
23084,2011-09-20,7
23084,2011-09-21,3
23084,2011-09-22,9
23084,2011-09-23,16
23084,2011-09-26,18
23084,2011-09-27,10
23084,2011-09-28,24
23084,2011-09-30,9
23084,2011-10-03,365
23084,2011-10-04,19
23084,2011-10-05,7
23084,2011-10-06,1
23084,2011-10-10,2
23084,2011-10-11,1
23084,2011-10-14,6
23084,2011-10-18,14
23084,2011-10-26,1157
23084,2011-10-27,2647
23084,2011-10-28,1469
23084,2011-10-30,320
23084,2011-10-31,340
23084,2011-11-01,346
23084,2011-11-02,613
23084,2011-11-03,464
23084,2011-11-04,558
23084,2011-11-06,351
23084,2011-11-07,935
23084,2011-11-08,289
23084,2011-11-09,466
23084,2011-11-10,376
23084,2011-11-11,494
23084,2011-11-13,86
23084,2011-11-14,687
23084,2011-11-15,1697
23084,2011-11-16,496
23084,2011-11-17,726
23084,2011-11-18,588
23084,2011-11-20,85
23084,2011-11-21,149
23084,2011-11-22,667
23084,2011-11-23,411
23084,2011-11-24,252
23084,2011-11-25,547
23084,2011-11-27,317
23084,2011-11-28,381
23084,2011-11-29,2565
23084,2011-11-30,408
23084,2011-12-01,593
23084,2011-12-02,325
23084,2011-12-04,188
23084,2011-12-05,366
23084,2011-12-06,272
23084,2011-12-07,1819
23084,2011-12-08,574
23084,2011-12-09,174
23203,2011-05-06,120
23203,2011-05-08,100
23203,2011-05-09,82
23203,2011-05-10,41
23203,2011-05-11,286
23203,2011-05-12,176
23203,2011-05-13,305
23203,2011-05-15,18
23203,2011-05-16,274
23203,2011-05-17,74
23203,2011-05-18,181
23203,2011-05-19,215
23203,2011-05-20,263
23203,2011-05-22,40
23203,2011-05-23,49
23203,2011-05-24,51
23203,2011-05-25,87
23203,2011-05-26,30
23203,2011-05-27,120
23203,2011-05-29,10
23203,2011-05-31,41
23203,2011-06-01,36
23203,2011-06-02,66
23203,2011-06-03,34
23203,2011-06-05,290
23203,2011-06-06,52
23203,2011-06-07,57
23203,2011-06-08,35
23203,2011-06-09,63
23203,2011-06-10,20
23203,2011-06-12,17
23203,2011-06-13,112
23203,2011-06-14,55
23203,2011-06-15,296
23203,2011-06-16,143
23203,2011-06-17,141
23203,2011-06-19,33
23203,2011-06-20,45
23203,2011-06-21,23
23203,2011-06-22,110
23203,2011-06-23,84
23203,2011-06-24,42
23203,2011-06-27,38
23203,2011-06-28,135
23203,2011-06-29,40
23203,2011-06-30,25
23203,2011-07-01,20
23203,2011-07-04,21
23203,2011-07-05,100
23203,2011-07-06,90
23203,2011-07-07,65
23203,2011-07-08,93
23203,2011-07-10,6
23203,2011-07-11,11
23203,2011-07-12,41
23203,2011-07-13,75
23203,2011-07-14,153
23203,2011-07-15,4
23203,2011-07-17,157
23203,2011-07-18,94
23203,2011-07-19,21
23203,2011-07-20,186
23203,2011-07-21,70
23203,2011-07-22,36
23203,2011-07-24,366
23203,2011-07-25,77
23203,2011-07-26,43
23203,2011-07-27,73
23203,2011-07-28,160
23203,2011-07-29,234
23203,2011-07-31,6
23203,2011-08-01,247
23203,2011-08-02,70
23203,2011-08-03,46
23203,2011-08-04,769
23203,2011-08-05,46
23203,2011-08-07,33
23203,2011-08-08,27
23203,2011-08-09,560
23203,2011-08-10,51
23203,2011-08-11,571
23203,2011-08-12,77
23203,2011-08-14,22
23203,2011-08-15,89
23203,2011-08-16,47
23203,2011-08-17,178
23203,2011-08-18,290
23203,2011-08-19,100
23203,2011-08-21,22
23203,2011-08-22,92
23203,2011-08-23,274
23203,2011-08-24,36
23203,2011-08-25,151
23203,2011-08-26,44
23203,2011-08-28,14
23203,2011-08-30,29
23203,2011-08-31,221
23203,2011-09-01,94
23203,2011-09-02,94
23203,2011-09-04,22
23203,2011-09-05,125
23203,2011-09-06,54
23203,2011-09-07,209
23203,2011-09-08,74
23203,2011-09-09,34
23203,2011-09-11,27
23203,2011-09-12,51
23203,2011-09-13,192
23203,2011-09-14,30
23203,2011-09-15,220
23203,2011-09-16,92
23203,2011-09-18,110
23203,2011-09-19,50
23203,2011-09-20,40
23203,2011-09-21,351
23203,2011-09-22,188
23203,2011-09-23,23
23203,2011-09-25,122
23203,2011-09-26,41
23203,2011-09-27,64
23203,2011-09-28,311
23203,2011-09-29,97
23203,2011-09-30,43
23203,2011-10-02,14
23203,2011-10-03,25
23203,2011-10-04,44
23203,2011-10-05,561
23203,2011-10-06,331
23203,2011-10-07,40
23203,2011-10-09,40
23203,2011-10-10,35
23203,2011-10-11,151
23203,2011-10-12,40
23203,2011-10-13,62
23203,2011-10-14,135
23203,2011-10-16,1
23203,2011-10-17,52
23203,2011-10-18,57
23203,2011-10-19,47
23203,2011-10-20,37
23203,2011-10-21,16
23203,2011-10-23,10
23203,2011-10-24,65
23203,2011-10-25,60
23203,2011-10-26,11
23203,2011-10-27,73
23203,2011-10-28,304
23203,2011-10-30,43
23203,2011-10-31,60
23203,2011-11-01,109
23203,2011-11-02,71
23203,2011-11-03,99
23203,2011-11-04,75
23203,2011-11-06,81
23203,2011-11-07,384
23203,2011-11-08,60
23203,2011-11-09,893
23203,2011-11-10,155
23203,2011-11-11,164
23203,2011-11-13,58
23203,2011-11-14,596
23203,2011-11-15,72
23203,2011-11-16,99
23203,2011-11-17,234
23203,2011-11-18,67
23203,2011-11-20,54
23203,2011-11-21,14
23203,2011-11-22,29
23203,2011-11-23,222
23203,2011-11-24,178
23203,2011-11-25,45
23203,2011-11-27,42
23203,2011-11-28,57
23203,2011-11-29,66
23203,2011-11-30,78
23203,2011-12-01,69
23203,2011-12-02,34
23203,2011-12-04,32
23203,2011-12-05,234
23203,2011-12-06,61
23203,2011-12-07,188
23203,2011-12-08,28
23203,2011-12-09,20
47566,2010-12-03,11
47566,2010-12-05,8
47566,2010-12-06,17
47566,2010-12-07,4
47566,2010-12-08,59
47566,2010-12-09,63
47566,2010-12-10,2
47566,2010-12-12,20
47566,2010-12-13,7
47566,2010-12-14,10
47566,2010-12-16,5
47566,2010-12-17,2
47566,2010-12-19,5
47566,2010-12-20,13
47566,2010-12-21,8
47566,2010-12-22,3
47566,2011-01-04,66
47566,2011-01-05,50
47566,2011-01-06,18
47566,2011-01-07,11
47566,2011-01-10,20
47566,2011-01-11,16
47566,2011-01-12,23
47566,2011-01-13,12
47566,2011-01-14,14
47566,2011-01-17,24
47566,2011-01-18,8
47566,2011-01-19,5
47566,2011-01-20,7
47566,2011-01-21,12
47566,2011-01-23,13
47566,2011-01-24,17
47566,2011-01-25,71
47566,2011-01-26,5
47566,2011-01-27,20
47566,2011-01-28,53
47566,2011-01-30,5
47566,2011-01-31,16
47566,2011-02-01,113
47566,2011-02-02,11
47566,2011-02-03,15
47566,2011-02-04,58
47566,2011-02-06,19
47566,2011-02-07,21
47566,2011-02-08,11
47566,2011-02-09,105
47566,2011-02-10,37
47566,2011-02-11,114
47566,2011-02-13,4
47566,2011-02-14,13
47566,2011-02-15,6
47566,2011-02-16,143
47566,2011-02-17,12
47566,2011-02-18,10
47566,2011-02-20,5
47566,2011-02-22,16
47566,2011-02-23,70
47566,2011-02-24,25
47566,2011-02-25,19
47566,2011-02-27,27
47566,2011-02-28,71
47566,2011-03-01,30
47566,2011-03-02,76
47566,2011-03-03,54
47566,2011-03-04,15
47566,2011-03-06,9
47566,2011-03-07,42
47566,2011-03-08,21
47566,2011-03-09,23
47566,2011-03-10,23
47566,2011-03-11,94
47566,2011-03-13,2
47566,2011-03-14,93
47566,2011-03-15,21
47566,2011-03-16,95
47566,2011-03-17,161
47566,2011-03-18,90
47566,2011-03-20,146
47566,2011-03-21,28
47566,2011-03-22,89
47566,2011-03-23,123
47566,2011-03-24,17
47566,2011-03-25,32
47566,2011-03-27,36
47566,2011-03-28,34
47566,2011-03-29,172
47566,2011-03-30,129
47566,2011-03-31,11
47566,2011-04-01,17
47566,2011-04-03,13
47566,2011-04-04,43
47566,2011-04-05,31
47566,2011-04-06,60
47566,2011-04-07,124
47566,2011-04-08,171
47566,2011-04-10,31
47566,2011-04-11,127
47566,2011-04-12,123
47566,2011-04-13,30
47566,2011-04-14,157
47566,2011-04-15,85
47566,2011-04-17,20
47566,2011-04-18,91
47566,2011-04-19,103
47566,2011-04-20,247
47566,2011-04-21,207
47566,2011-04-26,127
47566,2011-04-27,107
47566,2011-04-28,23
47566,2011-05-01,19
47566,2011-05-03,279
47566,2011-05-04,217
47566,2011-05-05,155
47566,2011-05-06,132
47566,2011-05-08,201
47566,2011-05-09,146
47566,2011-05-10,338
47566,2011-05-11,61
47566,2011-05-12,162
47566,2011-05-13,45
47566,2011-05-15,8
47566,2011-05-16,138
47566,2011-05-17,199
47566,2011-05-18,74
47566,2011-05-19,85
47566,2011-05-20,181
47566,2011-05-22,77
47566,2011-05-23,178
47566,2011-05-24,100
47566,2011-05-25,185
47566,2011-05-26,56
47566,2011-05-27,312
47566,2011-05-29,8
47566,2011-05-31,209
47566,2011-06-01,133
47566,2011-06-02,23
47566,2011-06-03,19
47566,2011-06-05,50
47566,2011-06-06,32
47566,2011-06-07,47
47566,2011-06-08,386
47566,2011-06-09,77
47566,2011-06-10,101
47566,2011-06-12,20
47566,2011-06-13,29
47566,2011-06-14,143
47566,2011-06-15,98
47566,2011-06-16,34
47566,2011-06-17,127
47566,2011-06-19,76
47566,2011-06-20,321
47566,2011-06-21,98
47566,2011-06-22,39
47566,2011-06-23,51
47566,2011-06-24,89
47566,2011-06-27,16
47566,2011-06-28,103
47566,2011-06-29,36
47566,2011-06-30,73
47566,2011-07-01,24
47566,2011-07-03,24
47566,2011-07-04,66
47566,2011-07-05,259
47566,2011-07-06,31
47566,2011-07-07,294
47566,2011-07-08,249
47566,2011-07-10,2
47566,2011-07-11,134
47566,2011-07-12,38
47566,2011-07-13,30
47566,2011-07-14,58
47566,2011-07-15,77
47566,2011-07-17,17
47566,2011-07-18,87
47566,2011-07-19,323
47566,2011-07-20,250
47566,2011-07-21,136
47566,2011-07-22,111
47566,2011-07-24,28
47566,2011-07-25,32
47566,2011-07-26,118
47566,2011-07-27,181
47566,2011-07-28,106
47566,2011-07-29,57
47566,2011-07-31,26
47566,2011-08-01,25
47566,2011-08-02,94
47566,2011-08-03,53
47566,2011-08-04,221
47566,2011-08-05,23
47566,2011-08-07,15
47566,2011-08-08,57
47566,2011-08-09,50
47566,2011-08-10,134
47566,2011-08-11,80
47566,2011-08-12,9
47566,2011-08-15,16
47566,2011-08-16,70
47566,2011-08-17,115
47566,2011-08-18,112
47566,2011-08-19,46
47566,2011-08-21,43
47566,2011-08-22,28
47566,2011-08-23,119
47566,2011-08-24,137
47566,2011-08-25,124
47566,2011-08-26,54
47566,2011-08-28,9
47566,2011-08-30,60
47566,2011-08-31,1
47566,2011-09-01,64
47566,2011-09-02,43
47566,2011-09-04,39
47566,2011-09-05,110
47566,2011-09-06,91
47566,2011-09-07,13
47566,2011-09-08,8
47566,2011-09-09,51
47566,2011-09-11,27
47566,2011-09-12,19
47566,2011-09-13,89
47566,2011-09-14,25
47566,2011-09-15,164
47566,2011-09-16,22
47566,2011-09-18,15
47566,2011-09-19,7
47566,2011-09-20,25
47566,2011-09-21,17
47566,2011-09-22,53
47566,2011-09-23,26
47566,2011-09-25,30
47566,2011-09-26,11
47566,2011-09-27,48
47566,2011-09-28,78
47566,2011-09-29,32
47566,2011-09-30,30
47566,2011-10-02,10
47566,2011-10-03,29
47566,2011-10-04,37
47566,2011-10-05,35
47566,2011-10-06,18
47566,2011-10-07,64
47566,2011-10-10,2
47566,2011-10-11,28
47566,2011-10-12,16
47566,2011-10-13,29
47566,2011-10-14,17
47566,2011-10-16,14
47566,2011-10-17,15
47566,2011-10-18,136
47566,2011-10-19,10
47566,2011-10-20,24
47566,2011-10-21,26
47566,2011-10-24,2
47566,2011-10-25,27
47566,2011-10-26,7
47566,2011-10-27,28
47566,2011-10-28,9
47566,2011-10-30,5
47566,2011-10-31,32
47566,2011-11-01,5
47566,2011-11-02,8
47566,2011-11-03,4
47566,2011-11-04,39
47566,2011-11-06,14
47566,2011-11-07,18
47566,2011-11-08,14
47566,2011-11-09,29
47566,2011-11-10,40
47566,2011-11-11,28
47566,2011-11-13,6
47566,2011-11-14,3
47566,2011-11-15,58
47566,2011-11-16,108
47566,2011-11-17,18
47566,2011-11-18,21
47566,2011-11-20,10
47566,2011-11-21,324
47566,2011-11-22,13
47566,2011-11-23,32
47566,2011-11-24,56
47566,2011-11-25,27
47566,2011-11-27,3
47566,2011-11-28,9
47566,2011-11-29,10
47566,2011-11-30,19
47566,2011-12-01,8
47566,2011-12-02,40
47566,2011-12-04,19
47566,2011-12-05,16
47566,2011-12-06,21
47566,2011-12-07,3
47566,2011-12-08,22
47566,2011-12-09,7
84077,2010-12-02,3264
84077,2010-12-03,49
84077,2010-12-05,96
84077,2010-12-06,8
84077,2010-12-07,50
84077,2010-12-08,240
84077,2010-12-09,52
84077,2010-12-10,67
84077,2010-12-12,96
84077,2010-12-13,242
84077,2010-12-14,144
84077,2010-12-16,51
84077,2010-12-17,637
84077,2010-12-19,99
84077,2010-12-20,52
84077,2010-12-21,48
84077,2011-01-04,1
84077,2011-01-05,624
84077,2011-01-10,48
84077,2011-01-11,144
84077,2011-01-12,48
84077,2011-01-14,49
84077,2011-01-24,288
84077,2011-01-25,2
84077,2011-01-26,48
84077,2011-01-27,144
84077,2011-01-28,48
84077,2011-01-31,48
84077,2011-02-01,48
84077,2011-02-02,100
84077,2011-02-03,2640
84077,2011-02-04,1
84077,2011-02-08,48
84077,2011-02-14,48
84077,2011-02-17,96
84077,2011-02-18,88
84077,2011-02-20,192
84077,2011-02-21,65
84077,2011-02-23,144
84077,2011-02-27,48
84077,2011-03-01,96
84077,2011-03-02,288
84077,2011-03-04,1296
84077,2011-03-07,576
84077,2011-03-08,144
84077,2011-03-09,48
84077,2011-03-10,336
84077,2011-03-13,96
84077,2011-03-14,240
84077,2011-03-15,48
84077,2011-03-16,48
84077,2011-03-17,96
84077,2011-03-20,48
84077,2011-03-22,48
84077,2011-03-23,48
84077,2011-03-25,96
84077,2011-03-28,96
84077,2011-03-30,144
84077,2011-03-31,96
84077,2011-04-01,2304
84077,2011-04-03,576
84077,2011-04-05,48
84077,2011-04-06,48
84077,2011-04-07,200
84077,2011-04-08,48
84077,2011-04-10,48
84077,2011-04-11,96
84077,2011-04-12,336
84077,2011-04-13,1776
84077,2011-04-15,48
84077,2011-04-17,192
84077,2011-04-18,626
84077,2011-04-19,53
84077,2011-04-20,48
84077,2011-04-21,1200
84077,2011-04-26,1248
84077,2011-04-27,1152
84077,2011-04-28,192
84077,2011-05-03,48
84077,2011-05-04,432
84077,2011-05-05,53
84077,2011-05-06,240
84077,2011-05-08,144
84077,2011-05-10,288
84077,2011-05-11,288
84077,2011-05-12,576
84077,2011-05-15,96
84077,2011-05-16,48
84077,2011-05-17,432
84077,2011-05-18,144
84077,2011-05-19,96
84077,2011-05-20,288
84077,2011-05-23,144
84077,2011-05-24,192
84077,2011-05-25,96
84077,2011-05-26,96
84077,2011-05-27,48
84077,2011-05-31,1200
84077,2011-06-01,50
84077,2011-06-02,3
84077,2011-06-03,48
84077,2011-06-05,144
84077,2011-06-07,336
84077,2011-06-08,96
84077,2011-06-09,48
84077,2011-06-13,1
84077,2011-06-14,48
84077,2011-06-17,48
84077,2011-06-19,48
84077,2011-06-20,384
84077,2011-06-21,96
84077,2011-06-22,240
84077,2011-06-23,97
84077,2011-06-24,144
84077,2011-06-27,48
84077,2011-06-28,96
84077,2011-06-29,3
84077,2011-06-30,144
84077,2011-07-04,97
84077,2011-07-05,56
84077,2011-07-06,625
84077,2011-07-07,235
84077,2011-07-08,96
84077,2011-07-11,672
84077,2011-07-13,48
84077,2011-07-14,48
84077,2011-07-15,192
84077,2011-07-17,144
84077,2011-07-19,240
84077,2011-07-20,96
84077,2011-07-21,240
84077,2011-07-22,102
84077,2011-07-24,48
84077,2011-07-25,290
84077,2011-07-26,100
84077,2011-07-27,49
84077,2011-07-28,288
84077,2011-07-29,48
84077,2011-07-31,48
84077,2011-08-03,96
84077,2011-08-04,2
84077,2011-08-08,96
84077,2011-08-10,97
84077,2011-08-11,336
84077,2011-08-12,48
84077,2011-08-15,144
84077,2011-08-16,144
84077,2011-08-17,48
84077,2011-08-19,144
84077,2011-08-21,48
84077,2011-08-22,48
84077,2011-08-23,240
84077,2011-08-24,576
84077,2011-08-26,96
84077,2011-08-28,96
84077,2011-08-30,2
84077,2011-09-01,144
84077,2011-09-02,48
84077,2011-09-04,96
84077,2011-09-05,144
84077,2011-09-07,48
84077,2011-09-08,48
84077,2011-09-09,48
84077,2011-09-11,144
84077,2011-09-12,48
84077,2011-09-13,384
84077,2011-09-15,624
84077,2011-09-16,192
84077,2011-09-18,48
84077,2011-09-19,48
84077,2011-09-20,96
84077,2011-09-21,11
84077,2011-09-22,240
84077,2011-09-23,96
84077,2011-09-25,96
84077,2011-09-26,101
84077,2011-09-27,144
84077,2011-09-28,184
84077,2011-09-29,144
84077,2011-09-30,339
84077,2011-10-02,96
84077,2011-10-03,151
84077,2011-10-04,118
84077,2011-10-05,384
84077,2011-10-07,96
84077,2011-10-09,240
84077,2011-10-10,196
84077,2011-10-11,145
84077,2011-10-12,101
84077,2011-10-13,96
84077,2011-10-14,48
84077,2011-10-16,144
84077,2011-10-17,63
84077,2011-10-18,48
84077,2011-10-19,192
84077,2011-10-20,192
84077,2011-10-21,432
84077,2011-10-23,48
84077,2011-10-24,240
84077,2011-10-25,48
84077,2011-10-26,144
84077,2011-10-27,4848
84077,2011-10-30,48
84077,2011-10-31,62
84077,2011-11-02,288
84077,2011-11-03,240
84077,2011-11-04,288
84077,2011-11-06,96
84077,2011-11-08,384
84077,2011-11-09,144
84077,2011-11-10,245
84077,2011-11-11,250
84077,2011-11-13,144
84077,2011-11-14,340
84077,2011-11-15,101
84077,2011-11-16,293
84077,2011-11-17,192
84077,2011-11-18,148
84077,2011-11-20,96
84077,2011-11-21,348
84077,2011-11-22,97
84077,2011-11-23,257
84077,2011-11-24,19
84077,2011-11-25,98
84077,2011-11-27,96
84077,2011-11-28,58
84077,2011-11-29,96
84077,2011-11-30,241
84077,2011-12-01,198
84077,2011-12-02,96
84077,2011-12-05,205
84077,2011-12-06,243
84077,2011-12-07,240
84077,2011-12-08,336
84077,2011-12-09,49
84755,2010-12-01,68
84755,2010-12-02,72
84755,2010-12-06,48
84755,2010-12-07,12
84755,2010-12-08,48
84755,2010-12-09,16
84755,2010-12-10,4
84755,2010-12-12,16
84755,2010-12-13,32
84755,2010-12-14,48
84755,2010-12-16,48
84755,2010-12-17,32
84755,2010-12-23,8
84755,2011-01-06,144
84755,2011-01-07,56
84755,2011-01-09,32
84755,2011-01-10,8
84755,2011-01-11,16
84755,2011-01-12,16
84755,2011-01-13,16
84755,2011-01-17,32
84755,2011-01-18,144
84755,2011-01-19,16
84755,2011-01-21,16
84755,2011-01-23,8
84755,2011-01-24,16
84755,2011-01-25,60
84755,2011-01-26,8
84755,2011-01-30,8
84755,2011-02-01,8
84755,2011-02-02,32
84755,2011-02-04,8
84755,2011-02-07,32
84755,2011-02-09,12
84755,2011-02-11,164
84755,2011-02-14,8
84755,2011-02-15,16
84755,2011-02-16,104
84755,2011-02-17,32
84755,2011-02-18,16
84755,2011-02-22,152
84755,2011-02-23,24
84755,2011-02-24,73
84755,2011-02-25,16
84755,2011-02-27,32
84755,2011-02-28,52
84755,2011-03-01,16
84755,2011-03-02,32
84755,2011-03-03,16
84755,2011-03-04,32
84755,2011-03-06,16
84755,2011-03-07,8
84755,2011-03-08,8
84755,2011-03-09,224
84755,2011-03-10,48
84755,2011-03-11,176
84755,2011-03-13,8
84755,2011-03-14,24
84755,2011-03-16,8
84755,2011-03-17,48
84755,2011-03-18,16
84755,2011-03-20,76
84755,2011-03-21,40
84755,2011-03-22,16
84755,2011-03-23,16
84755,2011-03-24,160
84755,2011-03-25,16
84755,2011-03-27,16
84755,2011-03-28,24
84755,2011-03-30,76
84755,2011-03-31,12
84755,2011-04-01,32
84755,2011-04-03,6
84755,2011-04-04,24
84755,2011-04-05,36
84755,2011-04-07,48
84755,2011-04-08,80
84755,2011-04-10,48
84755,2011-04-11,80
84755,2011-04-12,216
84755,2011-04-13,32
84755,2011-04-14,240
84755,2011-04-15,40
84755,2011-04-17,24
84755,2011-04-18,68
84755,2011-04-19,304
84755,2011-04-20,48
84755,2011-04-21,184
84755,2011-04-26,76
84755,2011-04-27,94
84755,2011-04-28,128
84755,2011-05-03,48
84755,2011-05-04,184
84755,2011-05-05,268
84755,2011-05-06,68
84755,2011-05-08,224
84755,2011-05-09,184
84755,2011-05-10,180
84755,2011-05-11,176
84755,2011-05-12,120
84755,2011-05-13,48
84755,2011-05-15,16
84755,2011-05-16,320
84755,2011-05-17,148
84755,2011-05-18,76
84755,2011-05-19,48
84755,2011-05-20,16
84755,2011-05-22,114
84755,2011-05-23,240
84755,2011-05-24,112
84755,2011-05-25,200
84755,2011-05-26,76
84755,2011-05-27,32
84755,2011-05-29,16
84755,2011-05-31,60
84755,2011-06-01,296
84755,2011-06-02,16
84755,2011-06-03,44
84755,2011-06-05,80
84755,2011-06-06,32
84755,2011-06-07,240
84755,2011-06-08,60
84755,2011-06-09,88
84755,2011-06-10,96
84755,2011-06-12,56
84755,2011-06-13,40
84755,2011-06-14,228
84755,2011-06-15,88
84755,2011-06-16,204
84755,2011-06-19,72
84755,2011-06-20,52
84755,2011-06-21,4
84755,2011-06-22,32
84755,2011-06-23,60
84755,2011-06-24,48
84755,2011-06-27,180
84755,2011-06-28,192
84755,2011-06-29,36
84755,2011-06-30,104
84755,2011-07-03,8
84755,2011-07-04,56
84755,2011-07-05,148
84755,2011-07-06,32
84755,2011-07-07,68
84755,2011-07-08,184
84755,2011-07-10,8
84755,2011-07-11,36
84755,2011-07-12,176
84755,2011-07-13,24
84755,2011-07-14,40
84755,2011-07-15,40
84755,2011-07-17,16
84755,2011-07-18,116
84755,2011-07-19,160
84755,2011-07-20,72
84755,2011-07-21,100
84755,2011-07-22,32
84755,2011-07-24,40
84755,2011-07-25,24
84755,2011-07-26,208
84755,2011-07-27,32
84755,2011-07-28,16
84755,2011-07-29,18
84755,2011-07-31,8
84755,2011-08-01,64
84755,2011-08-03,88
84755,2011-08-04,68
84755,2011-08-05,8
84755,2011-08-09,56
84755,2011-08-10,216
84755,2011-08-11,412
84755,2011-08-12,4
84755,2011-08-15,64
84755,2011-08-16,16
84755,2011-08-17,20
84755,2011-08-18,32
84755,2011-08-19,32
84755,2011-08-21,40
84755,2011-08-22,88
84755,2011-08-23,32
84755,2011-08-24,144
84755,2011-08-25,184
84755,2011-08-28,16
84755,2011-08-30,8
84755,2011-08-31,48
84755,2011-09-01,144
84755,2011-09-02,48
84755,2011-09-04,24
84755,2011-09-06,64
84755,2011-09-07,196
84755,2011-09-08,64
84755,2011-09-09,16
84755,2011-09-11,40
84755,2011-09-13,360
84755,2011-09-15,16
84755,2011-09-18,16
84755,2011-09-21,36
84755,2011-09-22,160
84755,2011-09-23,32
84755,2011-09-25,16
84755,2011-09-28,16
84755,2011-09-30,16
84755,2011-10-02,16
84755,2011-10-03,16
84755,2011-10-04,32
84755,2011-10-05,160
84755,2011-10-06,32
84755,2011-10-07,48
84755,2011-10-10,16
84755,2011-10-11,16
84755,2011-10-12,16
84755,2011-10-13,16
84755,2011-10-18,44
84755,2011-10-19,144
84755,2011-10-21,8
84755,2011-10-24,32
84755,2011-10-25,40
84755,2011-10-26,24
84755,2011-10-27,8
84755,2011-10-30,8
84755,2011-10-31,40
84755,2011-11-02,28
84755,2011-11-03,24
84755,2011-11-04,8
84755,2011-11-06,8
84755,2011-11-07,32
84755,2011-11-08,40
84755,2011-11-10,52
84755,2011-11-11,168
84755,2011-11-13,32
84755,2011-11-14,72
84755,2011-11-15,24
84755,2011-11-16,20
84755,2011-11-17,16
84755,2011-11-18,16
84755,2011-11-20,4
84755,2011-11-22,40
84755,2011-11-23,256
84755,2011-11-24,48
84755,2011-11-25,4
84755,2011-11-28,16
84755,2011-11-30,4
84755,2011-12-01,20
84755,2011-12-05,72
84755,2011-12-06,16
84755,2011-12-07,16
84755,2011-12-08,36
84755,2011-12-09,4
84879,2010-12-01,224
84879,2010-12-02,503
84879,2010-12-03,48
84879,2010-12-05,129
84879,2010-12-06,130
84879,2010-12-07,271
84879,2010-12-08,91
84879,2010-12-09,120
84879,2010-12-10,152
84879,2010-12-12,25
84879,2010-12-13,82
84879,2010-12-14,228
84879,2010-12-15,120
84879,2010-12-16,160
84879,2010-12-17,40
84879,2010-12-19,8
84879,2010-12-21,24
84879,2010-12-23,16
84879,2011-01-04,72
84879,2011-01-05,232
84879,2011-01-06,88
84879,2011-01-07,24
84879,2011-01-09,64
84879,2011-01-10,88
84879,2011-01-11,256
84879,2011-01-12,32
84879,2011-01-13,38
