ds,meter,y
2010-11-08,sub_metering_2,555.0
2010-11-09,sub_metering_2,583.0
2010-11-10,sub_metering_2,5858.0
2010-11-11,sub_metering_2,2216.0
2010-11-12,sub_metering_2,489.0
2010-11-13,sub_metering_2,589.0
2010-11-14,sub_metering_2,549.0
2010-11-15,sub_metering_2,4222.0
2010-11-16,sub_metering_2,478.0
2010-11-17,sub_metering_2,491.0
2010-11-18,sub_metering_2,489.0
2010-11-19,sub_metering_2,483.0
2010-11-20,sub_metering_2,2947.0
2010-11-21,sub_metering_2,506.0
2010-11-22,sub_metering_2,2110.0
2010-11-23,sub_metering_2,458.0
2010-11-24,sub_metering_2,2848.0
2010-11-25,sub_metering_2,426.0
2010-11-26,sub_metering_2,385.0
2006-12-16,sub_metering_3,4926.0
2006-12-17,sub_metering_3,13341.0
2006-12-18,sub_metering_3,14018.0
2006-12-19,sub_metering_3,6197.0
2006-12-20,sub_metering_3,14063.0
2006-12-21,sub_metering_3,10421.0
2006-12-22,sub_metering_3,11131.0
2006-12-23,sub_metering_3,14726.0
2006-12-24,sub_metering_3,6891.0
2006-12-25,sub_metering_3,5795.0
2006-12-26,sub_metering_3,14979.0
2006-12-27,sub_metering_3,6976.0
2006-12-28,sub_metering_3,9176.0
2006-12-29,sub_metering_3,11329.0
2006-12-30,sub_metering_3,12480.0
2006-12-31,sub_metering_3,6502.0
2007-01-01,sub_metering_3,5880.0
2007-01-02,sub_metering_3,6562.0
2007-01-03,sub_metering_3,4765.0
2007-01-04,sub_metering_3,10896.0
2007-01-05,sub_metering_3,7602.0
2007-01-06,sub_metering_3,5678.0
2007-01-07,sub_metering_3,12810.0
2007-01-08,sub_metering_3,17547.0
2007-01-09,sub_metering_3,9790.0
2007-01-10,sub_metering_3,11012.0
2007-01-11,sub_metering_3,12415.0
2007-01-12,sub_metering_3,8276.0
2007-01-13,sub_metering_3,11341.0
2007-01-14,sub_metering_3,12975.0
2007-01-15,sub_metering_3,15163.0
2007-01-16,sub_metering_3,6583.0
2007-01-17,sub_metering_3,16064.0
2007-01-18,sub_metering_3,13491.0
2007-01-19,sub_metering_3,7172.0
2007-01-20,sub_metering_3,11440.0
2007-01-21,sub_metering_3,11599.0
2007-01-22,sub_metering_3,11361.0
2007-01-23,sub_metering_3,5061.0
2007-01-24,sub_metering_3,11744.0
2007-01-25,sub_metering_3,11239.0
2007-01-26,sub_metering_3,8238.0
2007-01-27,sub_metering_3,12374.0
2007-01-28,sub_metering_3,12045.0
2007-01-29,sub_metering_3,15254.0
2007-01-30,sub_metering_3,8149.0
2007-01-31,sub_metering_3,15052.0
2007-02-01,sub_metering_3,13145.0
2007-02-02,sub_metering_3,11338.0
2007-02-03,sub_metering_3,17834.0
2007-02-04,sub_metering_3,14472.0
2007-02-05,sub_metering_3,7849.0
2007-02-06,sub_metering_3,4517.0
2007-02-07,sub_metering_3,11986.0
2007-02-08,sub_metering_3,10157.0
2007-02-09,sub_metering_3,9770.0
2007-02-10,sub_metering_3,14405.0
2007-02-11,sub_metering_3,13114.0
2007-02-12,sub_metering_3,11517.0
2007-02-13,sub_metering_3,6256.0
2007-02-14,sub_metering_3,11579.0
2007-02-15,sub_metering_3,14028.0
2007-02-16,sub_metering_3,8689.0
2007-02-17,sub_metering_3,7157.0
2007-02-18,sub_metering_3,13129.0
2007-02-19,sub_metering_3,13085.0
2007-02-20,sub_metering_3,9713.0
2007-02-21,sub_metering_3,11548.0
2007-02-22,sub_metering_3,12251.0
2007-02-23,sub_metering_3,10786.0
2007-02-24,sub_metering_3,3562.0
2007-02-25,sub_metering_3,1660.0
2007-02-26,sub_metering_3,2830.0
2007-02-27,sub_metering_3,1924.0
2007-02-28,sub_metering_3,1973.0
2007-03-01,sub_metering_3,1980.0
2007-03-02,sub_metering_3,1969.0
2007-03-03,sub_metering_3,4597.0
2007-03-04,sub_metering_3,9408.0
2007-03-05,sub_metering_3,10026.0
2007-03-06,sub_metering_3,4700.0
2007-03-07,sub_metering_3,15513.0
2007-03-08,sub_metering_3,6655.0
2007-03-09,sub_metering_3,8631.0
2007-03-10,sub_metering_3,10979.0
2007-03-11,sub_metering_3,9500.0
2007-03-12,sub_metering_3,12353.0
2007-03-13,sub_metering_3,5323.0
2007-03-14,sub_metering_3,8607.0
2007-03-15,sub_metering_3,11036.0
2007-03-16,sub_metering_3,5370.0
2007-03-17,sub_metering_3,12275.0
2007-03-18,sub_metering_3,5856.0
2007-03-19,sub_metering_3,14118.0
2007-03-20,sub_metering_3,11255.0
2007-03-21,sub_metering_3,12335.0
2007-03-22,sub_metering_3,10462.0
2007-03-23,sub_metering_3,8369.0
2007-03-24,sub_metering_3,16382.0
2007-03-25,sub_metering_3,9358.0
2007-03-26,sub_metering_3,9096.0
2007-03-27,sub_metering_3,3697.0
2007-03-28,sub_metering_3,13888.0
2007-03-29,sub_metering_3,10724.0
2007-03-30,sub_metering_3,8217.0
2007-03-31,sub_metering_3,17682.0
2007-04-01,sub_metering_3,19509.0
2007-04-02,sub_metering_3,16641.0
2007-04-03,sub_metering_3,7637.0
2007-04-04,sub_metering_3,14748.0
2007-04-05,sub_metering_3,10523.0
2007-04-06,sub_metering_3,9166.0
2007-04-07,sub_metering_3,5923.0
2007-04-08,sub_metering_3,3545.0
2007-04-09,sub_metering_3,3801.0
2007-04-10,sub_metering_3,2572.0
2007-04-11,sub_metering_3,6421.0
2007-04-12,sub_metering_3,1818.0
2007-04-13,sub_metering_3,1988.0
2007-04-14,sub_metering_3,2008.0
2007-04-15,sub_metering_3,2893.0
2007-04-16,sub_metering_3,4656.0
2007-04-17,sub_metering_3,6199.0
2007-04-18,sub_metering_3,3430.0
2007-04-19,sub_metering_3,5748.0
2007-04-20,sub_metering_3,3499.0
2007-04-21,sub_metering_3,11129.0
2007-04-22,sub_metering_3,11102.0
2007-04-23,sub_metering_3,6005.0
2007-04-24,sub_metering_3,6680.0
2007-04-25,sub_metering_3,8812.0
2007-04-26,sub_metering_3,7163.0
2007-04-27,sub_metering_3,4756.0
2007-04-28,sub_metering_3,0.0
2007-04-29,sub_metering_3,0.0
2007-04-30,sub_metering_3,1131.0
2007-05-01,sub_metering_3,8546.0
2007-05-02,sub_metering_3,3754.0
2007-05-03,sub_metering_3,7836.0
2007-05-04,sub_metering_3,3990.0
2007-05-05,sub_metering_3,11303.0
2007-05-06,sub_metering_3,10095.0
2007-05-07,sub_metering_3,9433.0
2007-05-08,sub_metering_3,8777.0
2007-05-09,sub_metering_3,9474.0
2007-05-10,sub_metering_3,3261.0
2007-05-11,sub_metering_3,6471.0
2007-05-12,sub_metering_3,10408.0
2007-05-13,sub_metering_3,8958.0
2007-05-14,sub_metering_3,5517.0
2007-05-15,sub_metering_3,5318.0
2007-05-16,sub_metering_3,9077.0
2007-05-17,sub_metering_3,7687.0
2007-05-18,sub_metering_3,8116.0
2007-05-19,sub_metering_3,7022.0
2007-05-20,sub_metering_3,7611.0
2007-05-21,sub_metering_3,9060.0
2007-05-22,sub_metering_3,3984.0
2007-05-23,sub_metering_3,8119.0
2007-05-24,sub_metering_3,4746.0
2007-05-25,sub_metering_3,6539.0
2007-05-26,sub_metering_3,8628.0
2007-05-27,sub_metering_3,10444.0
2007-05-28,sub_metering_3,9586.0
2007-05-29,sub_metering_3,4332.0
2007-05-30,sub_metering_3,7804.0
2007-05-31,sub_metering_3,3552.0
2007-06-01,sub_metering_3,7664.0
2007-06-02,sub_metering_3,7633.0
2007-06-03,sub_metering_3,8334.0
2007-06-04,sub_metering_3,4533.0
2007-06-05,sub_metering_3,6448.0
2007-06-06,sub_metering_3,11663.0
2007-06-07,sub_metering_3,3959.0
2007-06-08,sub_metering_3,11380.0
2007-06-09,sub_metering_3,6590.0
2007-06-10,sub_metering_3,5983.0
2007-06-11,sub_metering_3,5328.0
2007-06-12,sub_metering_3,3898.0
2007-06-13,sub_metering_3,5216.0
2007-06-14,sub_metering_3,7054.0
2007-06-15,sub_metering_3,4547.0
2007-06-16,sub_metering_3,11108.0
2007-06-17,sub_metering_3,8734.0
2007-06-18,sub_metering_3,4241.0
2007-06-19,sub_metering_3,4357.0
2007-06-20,sub_metering_3,5106.0
2007-06-21,sub_metering_3,3711.0
2007-06-22,sub_metering_3,3482.0
2007-06-23,sub_metering_3,2402.0
2007-06-24,sub_metering_3,3449.0
2007-06-25,sub_metering_3,4816.0
2007-06-26,sub_metering_3,5231.0
2007-06-27,sub_metering_3,7270.0
2007-06-28,sub_metering_3,9541.0
2007-06-29,sub_metering_3,6797.0
2007-06-30,sub_metering_3,8376.0
2007-07-01,sub_metering_3,4690.0
2007-07-02,sub_metering_3,3445.0
2007-07-03,sub_metering_3,4695.0
2007-07-04,sub_metering_3,5632.0
2007-07-05,sub_metering_3,3973.0
2007-07-06,sub_metering_3,4005.0
2007-07-07,sub_metering_3,10177.0
2007-07-08,sub_metering_3,5277.0
2007-07-09,sub_metering_3,9386.0
2007-07-10,sub_metering_3,4631.0
2007-07-11,sub_metering_3,5284.0
2007-07-12,sub_metering_3,6419.0
2007-07-13,sub_metering_3,4427.0
2007-07-14,sub_metering_3,6604.0
2007-07-15,sub_metering_3,5585.0
2007-07-16,sub_metering_3,4176.0
2007-07-17,sub_metering_3,3335.0
2007-07-18,sub_metering_3,4628.0
2007-07-19,sub_metering_3,3130.0
2007-07-20,sub_metering_3,4765.0
2007-07-21,sub_metering_3,7756.0
2007-07-22,sub_metering_3,5563.0
2007-07-23,sub_metering_3,3847.0
2007-07-24,sub_metering_3,5599.0
2007-07-25,sub_metering_3,2333.0
2007-07-26,sub_metering_3,4346.0
2007-07-27,sub_metering_3,7157.0
2007-07-28,sub_metering_3,6559.0
2007-07-29,sub_metering_3,1288.0
2007-07-30,sub_metering_3,2528.0
2007-07-31,sub_metering_3,3575.0
2007-08-01,sub_metering_3,9812.0
2007-08-02,sub_metering_3,6869.0
2007-08-03,sub_metering_3,9139.0
2007-08-04,sub_metering_3,7966.0
2007-08-05,sub_metering_3,6647.0
2007-08-06,sub_metering_3,7985.0
2007-08-07,sub_metering_3,9042.0
2007-08-08,sub_metering_3,9660.0
2007-08-09,sub_metering_3,6646.0
2007-08-10,sub_metering_3,8287.0
2007-08-11,sub_metering_3,10339.0
2007-08-12,sub_metering_3,8582.0
2007-08-13,sub_metering_3,11101.0
2007-08-14,sub_metering_3,6256.0
2007-08-15,sub_metering_3,9787.0
2007-08-16,sub_metering_3,7476.0
2007-08-17,sub_metering_3,7769.0
2007-08-18,sub_metering_3,1830.0
2007-08-19,sub_metering_3,5989.0
2007-08-20,sub_metering_3,7383.0
2007-08-21,sub_metering_3,3296.0
2007-08-22,sub_metering_3,7241.0
2007-08-23,sub_metering_3,5342.0
2007-08-24,sub_metering_3,9944.0
2007-08-25,sub_metering_3,5678.0
2007-08-26,sub_metering_3,5658.0
2007-08-27,sub_metering_3,6344.0
2007-08-28,sub_metering_3,5483.0
2007-08-29,sub_metering_3,4932.0
2007-08-30,sub_metering_3,4221.0
2007-08-31,sub_metering_3,8738.0
2007-09-01,sub_metering_3,9733.0
2007-09-02,sub_metering_3,8806.0
2007-09-03,sub_metering_3,5323.0
2007-09-04,sub_metering_3,9821.0
2007-09-05,sub_metering_3,6705.0
2007-09-06,sub_metering_3,3461.0
2007-09-07,sub_metering_3,9388.0
2007-09-08,sub_metering_3,9164.0
2007-09-09,sub_metering_3,9233.0
2007-09-10,sub_metering_3,5613.0
2007-09-11,sub_metering_3,5792.0
2007-09-12,sub_metering_3,7755.0
2007-09-13,sub_metering_3,3853.0
2007-09-14,sub_metering_3,5804.0
2007-09-15,sub_metering_3,6464.0
2007-09-16,sub_metering_3,9310.0
2007-09-17,sub_metering_3,6279.0
2007-09-18,sub_metering_3,5425.0
2007-09-19,sub_metering_3,7937.0
2007-09-20,sub_metering_3,9996.0
2007-09-21,sub_metering_3,6316.0
2007-09-22,sub_metering_3,7688.0
2007-09-23,sub_metering_3,7382.0
2007-09-24,sub_metering_3,7955.0
2007-09-25,sub_metering_3,9820.0
2007-09-26,sub_metering_3,5661.0
2007-09-27,sub_metering_3,7324.0
2007-09-28,sub_metering_3,9952.0
2007-09-29,sub_metering_3,8190.0
2007-09-30,sub_metering_3,10225.0
2007-10-01,sub_metering_3,5960.0
2007-10-02,sub_metering_3,12815.0
2007-10-03,sub_metering_3,3692.0
2007-10-04,sub_metering_3,9710.0
2007-10-05,sub_metering_3,9425.0
2007-10-06,sub_metering_3,9666.0
2007-10-07,sub_metering_3,10886.0
2007-10-08,sub_metering_3,5082.0
2007-10-09,sub_metering_3,9290.0
2007-10-10,sub_metering_3,3345.0
2007-10-11,sub_metering_3,7806.0
2007-10-12,sub_metering_3,11659.0
2007-10-13,sub_metering_3,8463.0
2007-10-14,sub_metering_3,7126.0
2007-10-15,sub_metering_3,7654.0
2007-10-16,sub_metering_3,9876.0
2007-10-17,sub_metering_3,8968.0
2007-10-18,sub_metering_3,9864.0
2007-10-19,sub_metering_3,11648.0
2007-10-20,sub_metering_3,13225.0
2007-10-21,sub_metering_3,7313.0
2007-10-22,sub_metering_3,13027.0
2007-10-23,sub_metering_3,10680.0
2007-10-24,sub_metering_3,9115.0
2007-10-25,sub_metering_3,7385.0
2007-10-26,sub_metering_3,5766.0
2007-10-27,sub_metering_3,8949.0
2007-10-28,sub_metering_3,1765.0
2007-10-29,sub_metering_3,2749.0
2007-10-30,sub_metering_3,4256.0
2007-10-31,sub_metering_3,8915.0
2007-11-01,sub_metering_3,1991.0
2007-11-02,sub_metering_3,12245.0
2007-11-03,sub_metering_3,1936.0
2007-11-04,sub_metering_3,7068.0
2007-11-05,sub_metering_3,6583.0
2007-11-06,sub_metering_3,10690.0
2007-11-07,sub_metering_3,6374.0
2007-11-08,sub_metering_3,6500.0
2007-11-09,sub_metering_3,15375.0
2007-11-10,sub_metering_3,13767.0
2007-11-11,sub_metering_3,6024.0
2007-11-12,sub_metering_3,13281.0
2007-11-13,sub_metering_3,11076.0
2007-11-14,sub_metering_3,16345.0
2007-11-15,sub_metering_3,7503.0
2007-11-16,sub_metering_3,13564.0
2007-11-17,sub_metering_3,14990.0
2007-11-18,sub_metering_3,7066.0
2007-11-19,sub_metering_3,10750.0
2007-11-20,sub_metering_3,11026.0
2007-11-21,sub_metering_3,9455.0
2007-11-22,sub_metering_3,9001.0
2007-11-23,sub_metering_3,13685.0
2007-11-24,sub_metering_3,13451.0
2007-11-25,sub_metering_3,5678.0
2007-11-26,sub_metering_3,8926.0
2007-11-27,sub_metering_3,15111.0
2007-11-28,sub_metering_3,7810.0
2007-11-29,sub_metering_3,8818.0
2007-11-30,sub_metering_3,13601.0
2007-12-01,sub_metering_3,17847.0
2007-12-02,sub_metering_3,10636.0
2007-12-03,sub_metering_3,10428.0
2007-12-04,sub_metering_3,8561.0
2007-12-05,sub_metering_3,10919.0
2007-12-06,sub_metering_3,11908.0
2007-12-07,sub_metering_3,10263.0
2007-12-08,sub_metering_3,12283.0
2007-12-09,sub_metering_3,8728.0
2007-12-10,sub_metering_3,8281.0
2007-12-11,sub_metering_3,12740.0
2007-12-12,sub_metering_3,7759.0
2007-12-13,sub_metering_3,8911.0
2007-12-14,sub_metering_3,12941.0
2007-12-15,sub_metering_3,14313.0
2007-12-16,sub_metering_3,12929.0
2007-12-17,sub_metering_3,10567.0
2007-12-18,sub_metering_3,11093.0
2007-12-19,sub_metering_3,11679.0
2007-12-20,sub_metering_3,13592.0
2007-12-21,sub_metering_3,12251.0
2007-12-22,sub_metering_3,12673.0
2007-12-23,sub_metering_3,11962.0
2007-12-24,sub_metering_3,14350.0
2007-12-25,sub_metering_3,9084.0
2007-12-26,sub_metering_3,9480.0
2007-12-27,sub_metering_3,7960.0
2007-12-28,sub_metering_3,15823.0
2007-12-29,sub_metering_3,14906.0
2007-12-30,sub_metering_3,13485.0
2007-12-31,sub_metering_3,14071.0
2008-01-01,sub_metering_3,12355.0
2008-01-02,sub_metering_3,8987.0
2008-01-03,sub_metering_3,6671.0
2008-01-04,sub_metering_3,11752.0
2008-01-05,sub_metering_3,14591.0
2008-01-06,sub_metering_3,7824.0
2008-01-07,sub_metering_3,10294.0
2008-01-08,sub_metering_3,9793.0
2008-01-09,sub_metering_3,8963.0
2008-01-10,sub_metering_3,9992.0
2008-01-11,sub_metering_3,7997.0
2008-01-12,sub_metering_3,11116.0
2008-01-13,sub_metering_3,9362.0
2008-01-14,sub_metering_3,9738.0
2008-01-15,sub_metering_3,14512.0
2008-01-16,sub_metering_3,9391.0
2008-01-17,sub_metering_3,8657.0
2008-01-18,sub_metering_3,14983.0
2008-01-19,sub_metering_3,8015.0
2008-01-20,sub_metering_3,4940.0
2008-01-21,sub_metering_3,10447.0
2008-01-22,sub_metering_3,7552.0
2008-01-23,sub_metering_3,13359.0
2008-01-24,sub_metering_3,5935.0
2008-01-25,sub_metering_3,11409.0
2008-01-26,sub_metering_3,15606.0
2008-01-27,sub_metering_3,7367.0
2008-01-28,sub_metering_3,12792.0
2008-01-29,sub_metering_3,11077.0
2008-01-30,sub_metering_3,7261.0
2008-01-31,sub_metering_3,9437.0
2008-02-01,sub_metering_3,7241.0
2008-02-02,sub_metering_3,15188.0
2008-02-03,sub_metering_3,8452.0
2008-02-04,sub_metering_3,9531.0
2008-02-05,sub_metering_3,13717.0
2008-02-06,sub_metering_3,8428.0
2008-02-07,sub_metering_3,8089.0
2008-02-08,sub_metering_3,9563.0
2008-02-09,sub_metering_3,10293.0
2008-02-10,sub_metering_3,10128.0
2008-02-11,sub_metering_3,8930.0
2008-02-12,sub_metering_3,12138.0
2008-02-13,sub_metering_3,7568.0
2008-02-14,sub_metering_3,9299.0
2008-02-15,sub_metering_3,13417.0
2008-02-16,sub_metering_3,11599.0
2008-02-17,sub_metering_3,6049.0
2008-02-18,sub_metering_3,10345.0
2008-02-19,sub_metering_3,11200.0
2008-02-20,sub_metering_3,7704.0
2008-02-21,sub_metering_3,8523.0
2008-02-22,sub_metering_3,10101.0
2008-02-23,sub_metering_3,10040.0
2008-02-24,sub_metering_3,11447.0
2008-02-25,sub_metering_3,1856.0
2008-02-26,sub_metering_3,2013.0
2008-02-27,sub_metering_3,2969.0
2008-02-28,sub_metering_3,2028.0
2008-02-29,sub_metering_3,8062.0
2008-03-01,sub_metering_3,2724.0
2008-03-02,sub_metering_3,2565.0
2008-03-03,sub_metering_3,1755.0
2008-03-04,sub_metering_3,9415.0
2008-03-05,sub_metering_3,5529.0
2008-03-06,sub_metering_3,6965.0
2008-03-07,sub_metering_3,9033.0
2008-03-08,sub_metering_3,8435.0
2008-03-09,sub_metering_3,4155.0
2008-03-10,sub_metering_3,8660.0
2008-03-11,sub_metering_3,12936.0
2008-03-12,sub_metering_3,11042.0
2008-03-13,sub_metering_3,5464.0
2008-03-14,sub_metering_3,14476.0
2008-03-15,sub_metering_3,5910.0
2008-03-16,sub_metering_3,11286.0
2008-03-17,sub_metering_3,9346.0
2008-03-18,sub_metering_3,12544.0
2008-03-19,sub_metering_3,6154.0
2008-03-20,sub_metering_3,6670.0
2008-03-21,sub_metering_3,13275.0
2008-03-22,sub_metering_3,12405.0
2008-03-23,sub_metering_3,13878.0
2008-03-24,sub_metering_3,7008.0
2008-03-25,sub_metering_3,13494.0
2008-03-26,sub_metering_3,7547.0
2008-03-27,sub_metering_3,9022.0
2008-03-28,sub_metering_3,11581.0
2008-03-29,sub_metering_3,17240.0
2008-03-30,sub_metering_3,9769.0
2008-03-31,sub_metering_3,9387.0
2008-04-01,sub_metering_3,14515.0
2008-04-02,sub_metering_3,7989.0
2008-04-03,sub_metering_3,6901.0
2008-04-04,sub_metering_3,13246.0
2008-04-05,sub_metering_3,13644.0
2008-04-06,sub_metering_3,7552.0
2008-04-07,sub_metering_3,9466.0
2008-04-08,sub_metering_3,17519.0
2008-04-09,sub_metering_3,9003.0
2008-04-10,sub_metering_3,6527.0
2008-04-11,sub_metering_3,14522.0
2008-04-12,sub_metering_3,15225.0
2008-04-13,sub_metering_3,13007.0
2008-04-14,sub_metering_3,11197.0
2008-04-15,sub_metering_3,9874.0
2008-04-16,sub_metering_3,11322.0
2008-04-17,sub_metering_3,8638.0
2008-04-18,sub_metering_3,10921.0
2008-04-19,sub_metering_3,14722.0
2008-04-20,sub_metering_3,10401.0
2008-04-21,sub_metering_3,6788.0
2008-04-22,sub_metering_3,10603.0
2008-04-23,sub_metering_3,8406.0
2008-04-24,sub_metering_3,5296.0
2008-04-25,sub_metering_3,9400.0
2008-04-26,sub_metering_3,3586.0
2008-04-27,sub_metering_3,5488.0
2008-04-28,sub_metering_3,2786.0
2008-04-29,sub_metering_3,10481.0
2008-04-30,sub_metering_3,6653.0
2008-05-01,sub_metering_3,2586.0
2008-05-02,sub_metering_3,8687.0
2008-05-03,sub_metering_3,6535.0
2008-05-04,sub_metering_3,5464.0
2008-05-05,sub_metering_3,10197.0
2008-05-06,sub_metering_3,12200.0
2008-05-07,sub_metering_3,6649.0
2008-05-08,sub_metering_3,12717.0
2008-05-09,sub_metering_3,11904.0
2008-05-10,sub_metering_3,11714.0
2008-05-11,sub_metering_3,6930.0
2008-05-12,sub_metering_3,11959.0
2008-05-13,sub_metering_3,8370.0
2008-05-14,sub_metering_3,9716.0
2008-05-15,sub_metering_3,6820.0
2008-05-16,sub_metering_3,8955.0
2008-05-17,sub_metering_3,12472.0
2008-05-18,sub_metering_3,8626.0
2008-05-19,sub_metering_3,7503.0
2008-05-20,sub_metering_3,11977.0
2008-05-21,sub_metering_3,9251.0
2008-05-22,sub_metering_3,6475.0
2008-05-23,sub_metering_3,14734.0
2008-05-24,sub_metering_3,12833.0
2008-05-25,sub_metering_3,6016.0
2008-05-26,sub_metering_3,9284.0
2008-05-27,sub_metering_3,11478.0
2008-05-28,sub_metering_3,6709.0
2008-05-29,sub_metering_3,8703.0
2008-05-30,sub_metering_3,11298.0
2008-05-31,sub_metering_3,11858.0
2008-06-01,sub_metering_3,11307.0
2008-06-02,sub_metering_3,6341.0
2008-06-03,sub_metering_3,9265.0
2008-06-04,sub_metering_3,6508.0
2008-06-05,sub_metering_3,8781.0
2008-06-06,sub_metering_3,7871.0
2008-06-07,sub_metering_3,14593.0
2008-06-08,sub_metering_3,9732.0
2008-06-09,sub_metering_3,7921.0
2008-06-10,sub_metering_3,8992.0
2008-06-11,sub_metering_3,7566.0
2008-06-12,sub_metering_3,7246.0
2008-06-13,sub_metering_3,10531.0
2008-06-14,sub_metering_3,10681.0
2008-06-15,sub_metering_3,11589.0
2008-06-16,sub_metering_3,10012.0
2008-06-17,sub_metering_3,10094.0
2008-06-18,sub_metering_3,12687.0
2008-06-19,sub_metering_3,10911.0
2008-06-20,sub_metering_3,12417.0
2008-06-21,sub_metering_3,12828.0
2008-06-22,sub_metering_3,10652.0
2008-06-23,sub_metering_3,10124.0
2008-06-24,sub_metering_3,14271.0
2008-06-25,sub_metering_3,9402.0
2008-06-26,sub_metering_3,8971.0
2008-06-27,sub_metering_3,10163.0
2008-06-28,sub_metering_3,7932.0
2008-06-29,sub_metering_3,3896.0
2008-06-30,sub_metering_3,6819.0
2008-07-01,sub_metering_3,8390.0
2008-07-02,sub_metering_3,7002.0
2008-07-03,sub_metering_3,7410.0
2008-07-04,sub_metering_3,8302.0
2008-07-05,sub_metering_3,8365.0
2008-07-06,sub_metering_3,7536.0
2008-07-07,sub_metering_3,7149.0
2008-07-08,sub_metering_3,7592.0
2008-07-09,sub_metering_3,7352.0
2008-07-10,sub_metering_3,8186.0
2008-07-11,sub_metering_3,9251.0
2008-07-12,sub_metering_3,7231.0
2008-07-13,sub_metering_3,7056.0
2008-07-14,sub_metering_3,6436.0
2008-07-15,sub_metering_3,8585.0
2008-07-16,sub_metering_3,4978.0
2008-07-17,sub_metering_3,8280.0
2008-07-18,sub_metering_3,9260.0
2008-07-19,sub_metering_3,7676.0
2008-07-20,sub_metering_3,5457.0
2008-07-21,sub_metering_3,9189.0
2008-07-22,sub_metering_3,4886.0
2008-07-23,sub_metering_3,6325.0
2008-07-24,sub_metering_3,8344.0
2008-07-25,sub_metering_3,6731.0
2008-07-26,sub_metering_3,6243.0
2008-07-27,sub_metering_3,8385.0
2008-07-28,sub_metering_3,5963.0
2008-07-29,sub_metering_3,5802.0
2008-07-30,sub_metering_3,6278.0
2008-07-31,sub_metering_3,7588.0
2008-08-01,sub_metering_3,5091.0
2008-08-02,sub_metering_3,3803.0
2008-08-03,sub_metering_3,3926.0
2008-08-04,sub_metering_3,4410.0
2008-08-05,sub_metering_3,7118.0
2008-08-06,sub_metering_3,2215.0
2008-08-07,sub_metering_3,2357.0
2008-08-08,sub_metering_3,1980.0
2008-08-09,sub_metering_3,1902.0
2008-08-10,sub_metering_3,1905.0
2008-08-11,sub_metering_3,1880.0
2008-08-12,sub_metering_3,1844.0
2008-08-13,sub_metering_3,1789.0
2008-08-14,sub_metering_3,1641.0
2008-08-15,sub_metering_3,1691.0
2008-08-16,sub_metering_3,1688.0
2008-08-17,sub_metering_3,1710.0
2008-08-18,sub_metering_3,1719.0
2008-08-19,sub_metering_3,1697.0
2008-08-20,sub_metering_3,1626.0
2008-08-21,sub_metering_3,1577.0
2008-08-22,sub_metering_3,1614.0
2008-08-23,sub_metering_3,1485.0
2008-08-24,sub_metering_3,1523.0
2008-08-25,sub_metering_3,1436.0
2008-08-26,sub_metering_3,1533.0
2008-08-27,sub_metering_3,1539.0
2008-08-28,sub_metering_3,1631.0
2008-08-29,sub_metering_3,1599.0
2008-08-30,sub_metering_3,1619.0
2008-08-31,sub_metering_3,12117.0
2008-09-01,sub_metering_3,10183.0
2008-09-02,sub_metering_3,6648.0
2008-09-03,sub_metering_3,10213.0
2008-09-04,sub_metering_3,9408.0
2008-09-05,sub_metering_3,6943.0
2008-09-06,sub_metering_3,13400.0
2008-09-07,sub_metering_3,5976.0
2008-09-08,sub_metering_3,9559.0
2008-09-09,sub_metering_3,7728.0
2008-09-10,sub_metering_3,10281.0
2008-09-11,sub_metering_3,7644.0
2008-09-12,sub_metering_3,8738.0
2008-09-13,sub_metering_3,11807.0
2008-09-14,sub_metering_3,6538.0
2008-09-15,sub_metering_3,10322.0
2008-09-16,sub_metering_3,8249.0
2008-09-17,sub_metering_3,9371.0
2008-09-18,sub_metering_3,7991.0
2008-09-19,sub_metering_3,12367.0
2008-09-20,sub_metering_3,12477.0
2008-09-21,sub_metering_3,8347.0
2008-09-22,sub_metering_3,10227.0
2008-09-23,sub_metering_3,7920.0
2008-09-24,sub_metering_3,10548.0
2008-09-25,sub_metering_3,8485.0
2008-09-26,sub_metering_3,10890.0
2008-09-27,sub_metering_3,12688.0
2008-09-28,sub_metering_3,11242.0
2008-09-29,sub_metering_3,10677.0
2008-09-30,sub_metering_3,7415.0
2008-10-01,sub_metering_3,10808.0
2008-10-02,sub_metering_3,9060.0
2008-10-03,sub_metering_3,9432.0
2008-10-04,sub_metering_3,12573.0
2008-10-05,sub_metering_3,6071.0
2008-10-06,sub_metering_3,9562.0
2008-10-07,sub_metering_3,9476.0
2008-10-08,sub_metering_3,11650.0
2008-10-09,sub_metering_3,11652.0
2008-10-10,sub_metering_3,12046.0
2008-10-11,sub_metering_3,11373.0
2008-10-12,sub_metering_3,7171.0
2008-10-13,sub_metering_3,9483.0
2008-10-14,sub_metering_3,9939.0
2008-10-15,sub_metering_3,9984.0
2008-10-16,sub_metering_3,8438.0
2008-10-17,sub_metering_3,9639.0
2008-10-18,sub_metering_3,12146.0
2008-10-19,sub_metering_3,4600.0
2008-10-20,sub_metering_3,10475.0
2008-10-21,sub_metering_3,11331.0
2008-10-22,sub_metering_3,8487.0
2008-10-23,sub_metering_3,10587.0
2008-10-24,sub_metering_3,10284.0
2008-10-25,sub_metering_3,13433.0
2008-10-26,sub_metering_3,2013.0
